football_data_name,transfermarkt_name,manager,trainer_id,nationality,date_of_birth,start_date,end_date,age_at_appointment,experience_clubs_before,experience_years_before
Akhisar Belediyespor,Akhisarspor,Muhammet Yilmaz,37672,Türkiye,1971-09-09,2021-04-16,2021-05-31,49.6,15,13.5
Akhisar Belediyespor,Akhisarspor,Fırat Gül,68495,Türkiye,1984-07-09,2021-02-26,2021-04-16,36.6,0,
Akhisar Belediyespor,Akhisarspor,Mesut Dilsöz,18041,Türkiye,1967-06-23,2020-12-10,2021-02-25,53.5,6,9.9
Akhisar Belediyespor,Akhisarspor,Cem Kavçak,61439,Türkiye,1978-07-03,2020-08-28,2020-12-09,42.2,0,
Akhisar Belediyespor,Akhisarspor,Yılmaz Vural,810,Türkiye,1953-01-01,2020-01-29,2020-08-03,67.1,0,
Akhisar Belediyespor,Akhisarspor,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2019-07-01,2020-01-27,50.2,0,
Akhisar Belediyespor,Akhisarspor,Cem Kavçak,61439,Türkiye,1978-07-03,2019-02-13,2019-06-30,40.6,0,
Akhisar Belediyespor,Akhisarspor,Cihat Arslan,5540,Türkiye,1970-02-09,2018-09-25,2019-02-13,48.6,0,
Akhisar Belediyespor,Akhisarspor,Safet Susic,2026,Bosnia-Herzegovina,1955-04-13,2018-07-01,2018-09-17,63.2,11,24.0
Akhisar Belediyespor,Akhisarspor,Okan Buruk,23531,Türkiye,1973-10-19,2017-03-28,2018-06-30,43.4,0,
Akhisar Belediyespor,Akhisarspor,Tolunay Kafkas,5006,Türkiye,1968-03-31,2016-09-06,2017-03-18,48.4,6,9.2
Akhisar Belediyespor,Akhisarspor,Cihat Arslan,5540,Türkiye,1970-02-09,2015-07-01,2016-09-01,45.4,0,
Akhisar Belediyespor,Akhisarspor,Roberto Carlos,29100,Brazil,1973-04-10,2015-01-11,2015-06-30,41.8,4,2.8
Akhisar Belediyespor,Akhisarspor,Mustafa Reşit Akçay,15266,Türkiye,1958-12-12,2014-07-01,2014-12-31,55.6,21,22.0
Akhisar Belediyespor,Akhisarspor,Hamza Hamzaoğlu,8536,Türkiye,1970-07-01,2011-03-03,2014-06-30,40.7,7,6.6
Akhisar Belediyespor,Akhisarspor,Mehmet Atila Özcan,15011,Türkiye,1951-01-01,2006-10-18,2011-03-01,55.8,19,23.8
Akhisar Belediyespor,Akhisarspor,Mustafa Serin,17969,Türkiye,1955-10-24,2006-08-29,2006-10-16,50.8,15,12.1
Akhisar Belediyespor,Akhisarspor,Erhan Dodanlı,89676,Türkiye,1952-05-02,2006-02-21,2006-06-30,53.8,15,23.6
Akhisar Belediyespor,Akhisarspor,Mehmet Atila Özcan,15011,Türkiye,1951-01-01,2005-04-13,2006-02-20,54.3,18,22.3
Akhisar Belediyespor,Akhisarspor,Mehmet Celal Bölgen,77061,Türkiye,1948-06-03,2005-02-25,2005-04-11,56.7,13,12.6
Akhisar Belediyespor,Akhisarspor,Hayri Zabun,123948,Türkiye,1953-03-08,2004-07-02,2005-02-24,51.3,8,13.0
Akhisar Belediyespor,Akhisarspor,Turgut Uçar,2821,Türkiye,1964-03-10,2003-08-07,2004-06-30,39.4,4,3.7
Akhisar Belediyespor,Akhisarspor,Can Cangök,49550,Türkiye,1960-02-18,2000-10-12,2003-06-30,40.6,4,3.2
Akhisar Belediyespor,Akhisarspor,Adnan Özbağcı,41897,Türkiye,1961-10-27,2000-06-07,2000-10-06,38.6,3,8.9
Akhisar Belediyespor,Akhisarspor,Behiç Başatuğrul,123896,Türkiye,1959-11-04,1999-06-15,1999-06-30,39.6,2,4.0
Akhisar Belediyespor,Akhisarspor,Aydoğan Tunay,84979,Türkiye,1945-02-02,1993-11-10,1994-09-14,48.8,4,7.3
Akhisar Belediyespor,Akhisarspor,Aydoğan Tunay,84979,Türkiye,1945-02-02,1992-09-10,1993-06-30,47.6,3,6.1
Akhisar Belediyespor,Akhisarspor,Mehmet Atila Özcan,15011,Türkiye,1951-01-01,1989-04-20,1990-06-30,38.3,4,6.3
Alanyaspor,Alanyaspor,João Pereira,93770,Portugal,1984-02-25,2025-03-22,,41.1,0,
Alanyaspor,Alanyaspor,Sami Uğurlu,90166,Türkiye,1978-04-27,2024-11-15,2025-03-20,46.6,0,
Alanyaspor,Alanyaspor,Fatih Tekke,29046,Türkiye,1977-09-09,2023-11-04,2024-11-07,46.2,0,
Alanyaspor,Alanyaspor,Ömer Erdoğan,41081,Türkiye,1977-05-03,2023-04-22,2023-10-29,46.0,8,9.8
Alanyaspor,Alanyaspor,Ersun Yanal,811,Türkiye,1961-12-17,2023-02-27,2023-04-19,61.2,21,32.7
Alanyaspor,Alanyaspor,Francesco Farioli,73923,Italy,1989-04-10,2021-12-31,2023-02-27,32.7,0,
Alanyaspor,Alanyaspor,Bülent Korkmaz,4176,Türkiye,1968-11-24,2021-09-06,2021-12-30,52.8,12,16.0
Alanyaspor,Alanyaspor,Çağdaş Atan,46594,Türkiye,1980-02-28,2020-08-12,2021-09-02,40.5,0,
Alanyaspor,Alanyaspor,Erol Bulut,40285,Türkiye,1975-01-31,2019-07-01,2020-07-30,44.4,0,
Alanyaspor,Alanyaspor,Sergen Yalçın,32128,Türkiye,1972-11-05,2018-11-12,2019-06-30,46.0,0,
Alanyaspor,Alanyaspor,Mesut Bakkal,784,Türkiye,1964-03-19,2018-02-28,2018-11-06,53.9,0,
Alanyaspor,Alanyaspor,Hikmet Karaman,801,Türkiye,1960-03-09,2018-01-04,2018-02-26,57.8,0,
Alanyaspor,Alanyaspor,Safet Susic,2026,Bosnia-Herzegovina,1955-04-13,2017-01-27,2017-12-25,61.8,10,22.6
Alanyaspor,Alanyaspor,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2015-10-08,2017-01-16,60.6,20,21.3
Alanyaspor,Alanyaspor,Erhan Altın,9012,Türkiye,1956-08-28,2015-07-01,2015-09-30,58.8,6,6.4
Alanyaspor,Alanyaspor,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2014-12-11,2015-06-30,59.8,18,20.4
Alanyaspor,Alanyaspor,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2013-08-01,2014-12-02,44.3,0,
Alanyaspor,Alanyaspor,Erkan Sözeri,19095,Türkiye,1966-05-19,2013-04-11,2013-06-30,46.9,0,
Alanyaspor,Alanyaspor,Ali Haydar Durusoy,26625,Türkiye,1961-01-01,2012-11-01,2013-04-10,51.8,5,12.3
Alanyaspor,Alanyaspor,Armağan Turhan,20968,Türkiye,,2012-07-01,2012-10-30,,0,
Alanyaspor,Alanyaspor,Muharrem Uğur,22853,Türkiye,1961-07-01,2011-09-08,2012-06-30,50.2,15,16.2
Alanyaspor,Alanyaspor,Altan Çetindağ,13266,Türkiye,1957-07-07,2010-11-11,2011-06-30,53.3,16,15.6
Alanyaspor,Alanyaspor,Salih Kamil Kabay,19135,Türkiye,1960-06-01,2010-08-26,2010-11-10,50.2,11,14.0
Alanyaspor,Alanyaspor,Hüseyin Özcan,27072,Türkiye,1966-01-04,2009-08-03,2010-01-25,43.6,11,9.8
Alanyaspor,Alanyaspor,Ali Güneş,16987,Türkiye,1961-07-15,2008-10-23,2009-06-30,47.3,12,13.0
Alanyaspor,Alanyaspor,Muharrem Uğur,22853,Türkiye,1961-07-01,2008-08-22,2008-10-17,47.1,13,13.1
Alanyaspor,Alanyaspor,Aldoğan Argon,60105,Türkiye,1952-03-24,2006-08-07,2007-06-30,54.4,19,19.3
Alanyaspor,Alanyaspor,Rauf Kolancı,69125,Türkiye,1969-01-15,2006-03-21,2006-06-30,37.2,0,2.7
Alanyaspor,Alanyaspor,Yıldırım Uran,66634,Türkiye,1955-10-06,2004-07-02,2006-03-10,48.7,13,17.3
Alanyaspor,Alanyaspor,Erhan Dodanlı,89676,Türkiye,1952-05-02,2003-07-18,2004-06-23,51.2,12,21.0
Alanyaspor,Alanyaspor,Orhan Kapucu,6365,Türkiye,1959-09-29,2003-03-07,2003-05-29,43.4,5,7.3
Alanyaspor,Alanyaspor,Ali Haydar Durusoy,26625,Türkiye,1961-01-01,2002-02-13,2003-03-07,41.1,1,1.6
Alanyaspor,Alanyaspor,Sedat Gezer,90012,Türkiye,1954-11-15,2001-10-05,2002-02-12,46.9,11,12.3
Alanyaspor,Alanyaspor,Mustafa Kahraman Karataş,23630,Türkiye,1954-11-01,2001-07-02,2001-09-06,46.7,14,9.9
Alanyaspor,Alanyaspor,Ali Haydar Durusoy,26625,Türkiye,1961-01-01,2000-07-01,2001-06-30,39.5,0,0.0
Alanyaspor,Alanyaspor,Mehmet Akdülger,47520,Türkiye,1957-09-12,1997-07-03,1998-03-26,39.8,2,5.3
Alanyaspor,Alanyaspor,Tarık Söyleyici,72425,Türkiye,1956-04-17,1996-10-18,1997-01-30,40.5,3,6.3
Alanyaspor,Alanyaspor,Bülent Topuzoğlu,35467,Türkiye,1957-12-22,1996-06-04,1996-10-08,38.5,3,3.8
Alanyaspor,Alanyaspor,Mehmet Akdülger,47520,Türkiye,1957-09-12,1995-08-09,1995-10-26,37.9,1,3.4
Alanyaspor,Alanyaspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,1993-08-24,1996-06-30,38.8,2,2.0
Alanyaspor,Alanyaspor,Fatih Eser,70017,Türkiye,1957-08-18,1992-06-02,1993-06-30,34.8,1,1.8
Alanyaspor,Alanyaspor,Arda Vural,66633,Türkiye,1946-02-12,1990-07-01,1990-09-11,44.4,8,11.5
Alanyaspor,Alanyaspor,Fevzi Zemzem,69791,Türkiye,1941-07-04,1988-07-01,1992-06-30,47.0,6,12.4
Alanyaspor,Alanyaspor,Orhan Gülmez,118244,Türkiye,1940-07-20,1986-03-10,1986-06-30,45.6,9,13.6
Altay,Altay SK,Mehmet Can Karagöz,117788,Türkiye,1986-03-20,2026-01-30,,39.9,0,
Altay,Altay SK,Yusuf Şimşek,19920,Türkiye,1975-07-20,2025-09-22,2026-01-30,50.2,0,
Altay,Altay SK,Ramazan Kurşunlu,65364,Türkiye,1981-07-07,2025-07-04,2025-09-22,44.0,0,
Altay,Altay SK,Gökhan Karaaslan,92058,Türkiye,1993-06-05,2024-07-03,2025-06-30,31.1,0,
Altay,Altay SK,Cüneyt Biçer,26603,Türkiye,1975-11-27,2024-01-30,2024-06-30,48.2,0,
Altay,Altay SK,Yusuf Şimşek,19920,Türkiye,1975-07-20,2023-12-08,2024-01-25,48.4,0,
Altay,Altay SK,Serkan Afacan,69963,Türkiye,1972-11-29,2023-11-21,2023-12-08,51.0,15,21.3
Altay,Altay SK,Djilali Bahloul,70092,France,1982-01-09,2023-10-12,2023-11-20,41.8,0,
Altay,Altay SK,Özkan Kılıç,97759,Türkiye,1982-11-17,2023-09-18,2023-10-12,40.8,0,
Altay,Altay SK,Tuna Üzümcü,100717,Türkiye,1982-08-06,2023-03-01,2023-09-18,40.6,0,1.1
Altay,Altay SK,Sinan Kaloğlu,84667,Türkiye,1981-06-10,2022-03-24,2023-02-08,40.8,0,
Altay,Altay SK,Serkan Özbalta,59420,Türkiye,,2022-02-04,2022-03-21,,0,
Altay,Altay SK,Mert Nobre,71006,Brazil,1980-11-06,2022-01-15,2022-01-26,41.2,3,2.5
Altay,Altay SK,Mustafa Denizli,7875,Türkiye,1949-11-10,2021-04-30,2022-01-13,71.5,19,36.8
Altay,Altay SK,Osman Özköylü,9284,Türkiye,1971-08-26,2021-02-10,2021-04-24,49.5,0,
Altay,Altay SK,Yücel İldiz,5204,Türkiye,1953-06-04,2020-09-12,2021-02-02,67.3,22,30.2
Altay,Altay SK,Yalçın Koşukavak,32976,Türkiye,1972-10-14,2020-02-21,2020-07-30,47.4,0,
Altay,Altay SK,Ali Tandoğan,48148,Türkiye,1977-12-25,2019-12-07,2020-02-19,41.9,6,4.2
Altay,Altay SK,Sait Karafırtınalar,19341,Türkiye,1969-01-01,2019-01-31,2019-12-03,50.1,0,
Altay,Altay SK,Özden Töraydin,60115,Türkiye,1979-02-16,2018-10-30,2019-01-29,39.7,3,8.1
Altay,Altay SK,Mustafa Alper Avcı,51878,Türkiye,1981-08-18,2018-08-10,2018-10-27,37.0,0,
Altay,Altay SK,Özden Töraydin,60115,Türkiye,1979-02-16,2018-04-13,2018-06-30,39.2,2,7.6
Altay,Altay SK,İsmet Taşdemir,18920,Türkiye,1974-01-01,2017-12-08,2018-04-09,43.9,0,
Altay,Altay SK,Cüneyt Biçer,26603,Türkiye,1975-11-27,2016-11-11,2017-12-07,41.0,0,
Altay,Altay SK,Ümit Turmuş,12423,Türkiye,1960-06-21,2016-10-12,2016-11-09,56.3,18,25.2
Altay,Altay SK,Serdar Sabuncu,36664,Türkiye,1977-10-22,2015-08-12,2016-09-26,37.8,11,13.6
Altay,Altay SK,Yalçın Koşukavak,32976,Türkiye,1972-10-14,2015-02-18,2015-06-30,42.3,0,
Altay,Altay SK,Serhat Güller,5201,Türkiye,1968-12-18,2014-11-30,2015-02-09,45.9,12,12.3
Altay,Altay SK,Mesut Toros,31974,Türkiye,1969-04-12,2014-08-28,2014-11-27,45.4,0,
Altay,Altay SK,Feyyaz Uçar,809,Türkiye,1963-10-27,2013-11-08,2014-08-01,50.0,9,13.3
Altay,Altay SK,Ümit Kayıhan,802,Türkiye,1954-02-28,2013-09-04,2013-11-07,59.5,21,24.9
Altay,Altay SK,Turgut Uçar,2821,Türkiye,1964-03-10,2012-12-07,2013-07-16,48.7,14,13.1
Altay,Altay SK,Beyhan Çalışkan,22841,Türkiye,1960-04-06,2012-07-20,2012-12-03,52.3,7,12.1
Altay,Altay SK,Toprak Kırtoğlu,23370,Türkiye,1971-06-10,2012-03-16,2012-06-30,40.8,3,3.6
Altay,Altay SK,Ekrem Al,8914,Türkiye,1955-01-01,2011-12-01,2012-03-14,56.9,21,18.2
Altay,Altay SK,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2011-04-15,2011-11-29,42.0,0,
Altay,Altay SK,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2010-10-08,2011-04-11,55.9,16,19.1
Altay,Altay SK,Ercan Ertemçöz,15310,Türkiye,1956-08-25,2010-08-19,2010-10-08,54.0,12,17.1
Altay,Altay SK,Güvenç Kurtar,804,Türkiye,1950-07-25,2010-05-14,2010-06-15,59.8,15,23.9
Altay,Altay SK,Zafer Bilgetay,14232,Türkiye,1956-10-15,2010-02-24,2010-05-14,53.4,17,20.6
Altay,Altay SK,Fuat Yaman,5212,Türkiye,1958-12-05,2009-08-10,2010-02-10,50.7,10,14.7
Altay,Altay SK,Tahir Karapınar,9106,Türkiye,1967-04-20,2009-01-30,2009-08-04,41.8,4,4.5
Altay,Altay SK,Feyyaz Uçar,809,Türkiye,1963-10-27,2007-09-07,2009-01-30,43.9,8,7.1
Altay,Altay SK,Ekrem Al,8914,Türkiye,1955-01-01,2006-11-16,2007-09-07,51.9,14,13.2
Altay,Altay SK,Ümit Turmuş,12423,Türkiye,1960-06-21,2006-08-02,2006-11-17,46.1,13,15.0
Altay,Altay SK,Ümit Birol,76336,Türkiye,1963-01-26,2006-03-27,2006-06-30,43.2,2,1.4
Altay,Altay SK,İsmail Kartal,6366,Türkiye,1961-06-15,2006-01-24,2006-03-27,44.6,5,9.5
Altay,Altay SK,Levent Eriş,2444,Türkiye,1962-09-17,2005-10-14,2006-01-20,43.1,0,
Altay,Altay SK,Ercan Ertemçöz,15310,Türkiye,1956-08-25,2005-08-08,2005-10-14,49.0,8,12.0
Altay,Altay SK,Tahir Karapınar,9106,Türkiye,1967-04-20,2005-04-05,2005-06-05,38.0,0,0.6
Altay,Altay SK,Turgut Uçar,2821,Türkiye,1964-03-10,2004-10-20,2005-04-05,40.6,5,4.9
Altay,Altay SK,Mehmet Celal Bölgen,77061,Türkiye,1948-06-03,2004-08-19,2004-10-20,56.2,12,12.0
Altay,Altay SK,Enver Katip,65201,Türkiye,1944-07-25,2004-03-23,2004-06-30,59.7,24,27.7
Altay,Altay SK,İlyas Tüfekçi,10372,Türkiye,1960-02-03,2003-09-25,2004-03-11,43.6,14,9.7
Altay,Altay SK,Metin Tekin,6523,Türkiye,1964-05-08,2003-07-28,2003-09-25,39.2,5,4.1
Altay,Altay SK,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2003-02-26,2003-06-30,48.0,6,8.7
Altay,Altay SK,Ümit Turmuş,12423,Türkiye,1960-06-21,2002-08-15,2003-02-25,42.1,10,11.0
Altay,Altay SK,Miodrag Jesic,2512,Serbia,1958-11-30,2002-07-20,2002-08-09,43.6,4,4.3
Altay,Altay SK,Reha Kapsal,2018,Türkiye,1963-04-11,2001-07-13,2002-06-30,38.3,4,1.7
Altay,Altay SK,Rıdvan Dilmen,69200,Türkiye,1962-08-15,2001-03-02,2001-06-19,38.5,4,4.2
Altay,Altay SK,Behiç Funda,86849,Türkiye,1954-03-22,2000-08-07,2001-03-02,46.4,9,11.1
Altay,Altay SK,Zafer Bilgetay,14232,Türkiye,1956-10-15,2000-04-18,2000-06-30,43.5,9,10.7
Altay,Altay SK,Reha Kapsal,2018,Türkiye,1963-04-11,2000-04-07,2000-06-30,37.0,0,0.4
Altay,Altay SK,Turgut Uçar,2821,Türkiye,1964-03-10,2000-03-06,2000-04-18,36.0,0,0.3
Altay,Altay SK,Mehmet Celal Bölgen,77061,Türkiye,1948-06-03,1999-11-12,2000-03-06,51.4,10,7.3
Altay,Altay SK,Ümit Kayıhan,802,Türkiye,1954-02-28,1999-04-20,1999-11-12,45.1,10,10.5
Altay,Altay SK,Zinnur Sarı,63248,Türkiye,1947-04-04,1998-11-25,1999-04-19,51.6,6,10.4
Altay,Altay SK,Sakıp Özberk,814,Türkiye,1945-05-01,1997-09-26,1998-11-24,52.4,7,13.2
Altay,Altay SK,Marian Bondrea,22719,Romania,1950-11-02,1997-07-01,1997-09-26,46.7,8,19.0
Altay,Altay SK,Zafer Bilgetay,14232,Türkiye,1956-10-15,1997-01-15,1997-06-30,40.3,6,7.5
Altay,Altay SK,Ivan Kyuchukov,54666,Bulgaria,1946-02-01,1996-07-08,1996-10-30,50.4,7,15.0
Altay,Altay SK,Milorad Mitrovic,10481,Serbia,1949-01-31,1995-11-06,1996-06-30,46.8,13,22.3
Altay,Altay SK,Raşit Çetiner,4097,Türkiye,1959-09-10,1993-11-24,1995-10-20,34.2,3,4.4
Altay,Altay SK,Momcilo Vukotic,4088,Serbia,1950-06-02,1993-10-01,1993-11-23,43.3,2,5.0
Altay,Altay SK,Kemal Omeragic,59973,Serbia,1931-09-16,1993-07-02,1993-09-09,61.8,8,19.0
Altay,Altay SK,Ümit Kayıhan,802,Türkiye,1954-02-28,1991-10-16,1993-06-30,37.6,3,3.0
Altay,Altay SK,Behiç Funda,86849,Türkiye,1954-03-22,1990-08-11,1991-06-30,36.4,1,1.1
Altay,Altay SK,Erol Kaynak,65295,Türkiye,1934-03-10,1990-04-30,1990-06-30,56.1,2,19.8
Altay,Altay SK,Erkan Kural,61073,Türkiye,1936-06-17,1989-12-19,1990-04-30,53.5,14,14.5
Altay,Altay SK,Franciszek Smuda,2476,Poland,1948-06-22,1989-07-19,1989-12-05,41.1,4,6.6
Altay,Altay SK,Mehmet Akif Başaran,5196,Türkiye,1956-02-15,1989-03-23,1989-06-30,33.1,2,1.7
Altay,Altay SK,Nevzat Güzelırmak,60737,Türkiye,1942-01-01,1988-08-03,1989-03-23,46.6,10,12.0
Altay,Altay SK,Mehmet Akif Başaran,5196,Türkiye,1956-02-15,1988-04-15,1988-06-30,32.2,0,0.8
Altay,Altay SK,Milos Milutinovic,23247,Serbia,1933-02-05,1987-11-18,1988-04-11,54.8,9,21.4
Altay,Altay SK,Erkan Kural,61073,Türkiye,1936-06-17,1986-11-01,1987-11-18,50.4,11,11.3
Altay,Altay SK,Kálmán Mészöly,12356,Hungary,1941-07-16,1986-07-01,1986-10-23,45.0,10,14.0
Altay,Altay SK,Ayfer Elmastaşoğlu,87567,Türkiye,1944-02-16,1985-10-20,1985-12-21,41.7,3,8.3
Altay,Altay SK,Kemal Omeragic,59973,Serbia,1931-09-16,1985-01-01,1986-06-30,53.3,4,10.5
Altay,Altay SK,Coşkun Süer,127921,Türkiye,1943-12-16,1984-07-01,1985-01-05,40.5,7,8.0
Altay,Altay SK,Milorad Mitrovic,10481,Serbia,1949-01-31,1983-07-01,1984-06-30,34.4,5,10.0
Altay,Altay SK,Doğan Akı,124938,Türkiye,1936-05-12,1983-01-04,1984-06-30,46.6,9,12.5
Altay,Altay SK,Candan Tarhan,46077,Türkiye,1942-06-27,1982-12-15,1983-01-03,40.5,5,8.0
Altay,Altay SK,Necdet Niş,28494,Türkiye,,1982-06-15,1982-10-19,,0,
Altay,Altay SK,Kemal Omeragic,59973,Serbia,1931-09-16,1981-07-01,1982-06-30,49.8,2,7.0
Altay,Altay SK,Akın Barhan,99017,Türkiye,1935-07-01,1981-03-05,1981-06-30,45.7,0,8.7
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1980-12-18,1981-03-03,55.8,9,20.9
Altay,Altay SK,Şükrü Ersoy,90259,Türkiye,1931-01-14,1980-07-01,1980-12-15,49.5,8,13.3
Altay,Altay SK,Ayfer Elmastaşoğlu,87567,Türkiye,1944-02-16,1980-04-01,1980-06-30,36.1,1,2.8
Altay,Altay SK,Nevzat Güzelırmak,60737,Türkiye,1942-01-01,1979-07-01,1980-03-26,37.5,1,2.9
Altay,Altay SK,Candan Tarhan,46077,Türkiye,1942-06-27,1978-07-01,1980-01-07,36.0,1,3.6
Altay,Altay SK,Necdet Niş,28494,Türkiye,,1976-08-23,1978-06-30,,0,
Altay,Altay SK,Kemal Omeragic,59973,Serbia,1931-09-16,1974-07-01,1976-06-30,42.8,0,0.0
Altay,Altay SK,Erol Kaynak,65295,Türkiye,1934-03-10,1974-01-15,1974-06-30,39.9,1,3.5
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1973-11-22,1974-01-10,48.7,8,13.8
Altay,Altay SK,Gürcan Berk,84460,Türkiye,1936-07-03,1972-12-18,1973-02-19,36.5,0,0.0
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1972-07-01,1973-06-30,47.3,7,12.4
Altay,Altay SK,Doğan Akı,124938,Türkiye,1936-05-12,1972-07-01,1972-11-20,36.1,3,2.0
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1971-07-01,1972-06-30,46.3,6,11.4
Altay,Altay SK,Doğan Akı,124938,Türkiye,1936-05-12,1971-03-01,1971-06-30,34.8,0,0.7
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1970-11-06,1971-03-02,45.7,5,10.8
Altay,Altay SK,Stjepan Bobek,32264,Croatia,1923-12-03,1970-07-01,1971-06-30,46.6,5,11.2
Altay,Altay SK,Ted Dumitru,2708,Romania,1939-09-02,1969-08-15,1970-06-30,30.0,1,3.6
Altay,Altay SK,Gündüz Kılıç,28545,Türkiye,1918-10-29,1968-07-16,1969-06-05,49.7,7,15.8
Altay,Altay SK,Halil Bıçakçı,106592,Türkiye,1926-07-11,1967-11-28,1968-06-30,41.4,2,3.4
Altay,Altay SK,Halil Bıçakçı,106592,Türkiye,1926-07-11,1967-03-20,1967-06-30,40.7,0,2.7
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1966-07-01,1966-10-04,41.3,2,6.4
Altay,Altay SK,Bülent Eken,32874,Türkiye,1923-10-26,1965-07-01,1966-06-30,41.7,10,10.0
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1961-07-01,1965-06-30,36.3,1,1.4
Altay,Altay SK,István Turbeky,77868,Hungary,1922-11-23,1960-07-06,1961-06-30,37.6,1,1.5
Altay,Altay SK,Bayram Dinsel,78405,Türkiye,1925-03-13,1960-01-26,1960-02-15,34.9,0,0.0
Altay,Altay SK,Ivo Buzzegoli,110085,Italy,1919-09-29,1959-08-01,1959-12-14,39.8,0,0.0
Altay,Altay SK,Leandro Remondini,28542,Italy,1917-11-17,1959-02-10,1959-06-03,41.2,2,2.6
Altay,Altay SK,Leandro Remondini,28542,Italy,1917-11-17,1956-07-01,1957-06-28,38.6,0,0.0
Ankaragucu,MKE Ankaragücü,Recep Karatepe,37380,Türkiye,1977-07-04,2025-09-10,,48.2,0,
Ankaragucu,MKE Ankaragücü,Mustafa Kaplan,27861,Türkiye,,2025-04-21,2025-09-08,,0,
Ankaragucu,MKE Ankaragücü,Mesut Bakkal,784,Türkiye,1964-03-19,2025-04-02,2025-04-18,61.0,0,
Ankaragucu,MKE Ankaragücü,Mustafa Dalcı,63323,Türkiye,1973-07-01,2025-02-11,2025-04-01,51.6,0,
Ankaragucu,MKE Ankaragücü,Kemal Özdeş,3106,Türkiye,1970-05-10,2024-12-27,2025-02-11,54.6,21,29.3
Ankaragucu,MKE Ankaragücü,Hakan Demirkan,70331,Türkiye,1971-10-04,2024-12-21,2024-12-26,53.2,13,20.3
Ankaragucu,MKE Ankaragücü,Kenan Kocak,17833,Germany,1981-01-05,2024-09-17,2024-12-20,43.7,0,
Ankaragucu,MKE Ankaragücü,Cihat Arslan,5540,Türkiye,1970-02-09,2024-08-08,2024-09-19,54.5,0,
Ankaragucu,MKE Ankaragücü,Emre Belözoğlu,82796,Türkiye,1980-09-07,2023-10-05,2024-07-03,43.1,0,
Ankaragucu,MKE Ankaragücü,Tolunay Kafkas,5006,Türkiye,1968-03-31,2023-03-23,2023-10-02,55.0,10,15.7
Ankaragucu,MKE Ankaragücü,Sedat Ağçay,107881,Türkiye,1981-09-22,2023-02-21,2023-03-23,41.4,0,
Ankaragucu,MKE Ankaragücü,Ömer Erdoğan,41081,Türkiye,1977-05-03,2022-08-31,2023-02-06,45.3,7,9.2
Ankaragucu,MKE Ankaragücü,Mustafa Dalcı,63323,Türkiye,1973-07-01,2021-07-01,2022-08-27,48.0,0,
Ankaragucu,MKE Ankaragücü,Hikmet Karaman,801,Türkiye,1960-03-09,2021-02-10,2021-06-30,60.9,0,
Ankaragucu,MKE Ankaragücü,Mustafa Dalcı,63323,Türkiye,1973-07-01,2021-01-23,2021-02-09,47.6,0,
Ankaragucu,MKE Ankaragücü,Mustafa Dalcı,63323,Türkiye,1973-07-01,2020-11-26,2021-01-23,47.4,0,
Ankaragucu,MKE Ankaragücü,Fuat Çapa,2043,Türkiye,1968-08-15,2020-09-04,2020-11-25,52.1,18,20.2
Ankaragucu,MKE Ankaragücü,İbrahim Üzülmez,43477,Türkiye,1974-03-10,2020-06-24,2020-08-03,46.3,0,
Ankaragucu,MKE Ankaragücü,Mustafa Reşit Akçay,15266,Türkiye,1958-12-12,2020-01-30,2020-06-23,61.1,25,27.6
Ankaragucu,MKE Ankaragücü,Mustafa Kaplan,27861,Türkiye,,2019-11-13,2020-01-22,,0,
Ankaragucu,MKE Ankaragücü,Metin Diyadin,5199,Türkiye,,2019-09-03,2019-11-12,,0,
Ankaragucu,MKE Ankaragücü,Aykan Atik,38129,Türkiye,1971-12-28,2019-08-01,2019-09-03,47.6,0,
Ankaragucu,MKE Ankaragücü,Mustafa Kaplan,27861,Türkiye,,2019-01-09,2019-06-30,,0,
Ankaragucu,MKE Ankaragücü,Bayram Bektaş,30871,Türkiye,1974-02-10,2018-12-19,2019-01-13,44.9,0,
Ankaragucu,MKE Ankaragücü,İsmail Kartal,6366,Türkiye,1961-06-15,2017-07-01,2018-12-15,56.0,15,20.9
Ankaragucu,MKE Ankaragücü,İsmet Taşdemir,18920,Türkiye,1974-01-01,2016-08-04,2017-06-05,42.6,0,
Ankaragucu,MKE Ankaragücü,Hayati Soydaş,30975,Türkiye,1966-05-01,2016-02-18,2016-04-21,49.8,12,16.6
